genus,sample,rel_abundance,top
Parabacteroides,B70,0.0010940683022032697,0.372816453575293
Parabacteroides,B71,0.003054019489625739,0.014592179076163269
Parabacteroides,B72,0.004718742666755314,0.40760645798961975
Parabacteroides,B73,0.01119302800337283,0.09657502329916123
Parabacteroides,B74,0.016938573904760047,0.07254941397167182
Parabacteroides,B75,0.0018744071625685795,0.5356290572821633
Parabacteroides,B76,7.88501819722737e-4,0.1129742626253766
Parabacteroides,B77,0.0028515409013430888,0.5736300224315118
Parabacteroides,B78,0.004571654386231363,0.7558321623052321
Parabacteroides,B79,0.020234164232043314,0.07638513700976873
Parabacteroides,C1,0.02219608473476975,0.08963609017038178
Parabacteroides,C2,0.03172191773610085,0.02803696183253622
Parabacteroides,C3,0.01836352568643657,0.05646986573028636
Parabacteroides,C4,0.0024467651185549775,0.01255682183976688
Parabacteroides,C5,0.0015657326848894416,0.6866634594128418
Parabacteroides,C6,0.001841054754575983,0.7093944790957842
Parabacteroides,C8,0.012782244599598785,0.16830594029019544
Parabacteroides,C9,0.02664051017838758,0.018321401021382737
Parabacteroides,C10,0.004362049936225633,0.6779294408245177
Parabacteroides,C11,0.004898816805424172,0.514697688585565
Parabacteroides,C12,0.002751042242598003,0.3209970321144655
Parabacteroides,C13,0.013751953522767686,0.290399219937027
Parabacteroides,C14,0.08925915134757437,0.0016035444103665837
Parabacteroides,C15,0.009661408370520203,0.3697826408457875
Parabacteroides,C16,0.004110978028792239,0.33446244440076434
Parabacteroides,C17,0.012640790532898112,0.48970904422079486
Parabacteroides,C18,0.01373672891944222,0.08179640062200969
Parabacteroides,C19,0.008019220200447399,0.24732782687879795
Parabacteroides,C20,0.011476717323046065,0.4304016618108603
Parabacteroides,C21,0.016365410952597415,0.07925236760918722
Parabacteroides,C22,0.0036897421640954995,0.2762446785557206
Parabacteroides,C23,0.008736670901822004,0.2181631621310592
Parabacteroides,C24,0.004677731478118676,0.6635362101711342
Parabacteroides,C25,0.028141349551118577,0.07573368312951453
Parabacteroides,C26,0.0019116067035515971,0.35262784209768816
Parabacteroides,C27,0.0019151463537739955,0.11043748418741789
Parabacteroides,C28,0.005200785485857329,0.5398455138112771
Parabacteroides,C29,0.01085639397387686,0.09138490178619467
Parabacteroides,C30,0.00589072247506625,0.6500877227837771
Parabacteroides,C31,0.0028550155906243526,0.15127898319264169
Parabacteroides,C32,0.01833621956482549,0.37996736828495936
Parabacteroides,C33,0.004865892440659754,0.2807563066966047
Other,A1,0.09992390878595969,0.6469011585155264
Other,A2,0.08900299334675754,0.7032958304831517
Other,A4,0.07668895126648412,0.7803563978385162
Other,A6,0.2916144467356704,0.0013637243321521285
Other,A9,0.23823972656574022,6.924706476635407e-4
Other,A10,0.2817279907778856,0.28725665134402006
Other,A11,0.08392355122846495,7.908701785595698e-4
Other,A12,0.19489449130043623,0.5343077769042063
Other,A13,0.2581254337412161,0.06640257144590697
Other,A15,0.23967547280780122,0.001179819175256695
Other,A16,0.07773632441968659,0.7207789069202605
Other,A17,0.11654302638726266,0.6682462094556149
Other,A18,0.9454485522395814,0.0010862159258721825
Other,A19,0.4970883818927837,0.08767117367793006
Other,A21,0.19421275774334035,0.45560320978609015
Other,A22,0.13670019186311533,0.0011328455351445792
Other,A24,0.18133928142428934,0.4134039022334909
Other,A25,0.19001227185774272,0.11317513598635391
Other,A26,0.27696949634261525,0.08217753152373802
Other,A27,0.204538100630966,0.18184722640705683
Other,A28,0.19400923540455217,0.017990562532048154
Other,A29,0.2848473314914902,0.11782184867929091
Other,A30,0.3855316583719398,0.08575328773705222
Other,A31,0.11418532807154969,5.467040590550891e-4
Other,A32,0.522652321414772,0.09309190350511387
Other,A33,0.172423806964755,0.41347520416916234
Other,A34,0.27965664574900717,0.01614779274121731
Other,A35,0.45200163652398573,0.033993972498944175
Other,A36,0.09815965076039357,0.061086245169933655
Other,A37,0.21256074946768322,8.295923787461853e-4
Other,A38,0.14516448749827526,5.558129600519603e-4
Other,A39,0.14148287065326792,0.001316770718346064
Other,A41,0.18637014733528368,0.48399790493601796
Other,A42,0.16284042677165123,0.43348202104841455
Other,A43,0.24718112410237258,7.434720897573577e-4
Other,A44,0.304524775998551,0.449675888509909
Other,A45,0.16336530072978805,0.30447312795638104
Other,A46,0.40437144831637006,5.926943994013932e-4
Other,A47,0.4016656888379475,0.015815880089582283
Other,A48,0.13648333926059641,0.6069694169716872
Other,A49,0.19274788581070856,0.007480703697112311
Other,A50,0.2784701706593532,0.09521337787717313
Other,A51,0.17114479985090758,0.2692536963598802
Other,A52,0.1353697739057501,0.43056552728786224
Other,A53,0.35489840383965154,0.0034281601575817267
Other,A54,0.2698763753541331,0.39143611828195285
Other,A55,0.25342377732771915,0.4061668721892793
Other,A56,0.12657117941556373,0.5211196153438393
Other,A57,0.2917741476384169,0.00432699977532174
Other,A58,0.2847913499776993,0.19774113083623407
Other,A59,0.16212527874005667,0.37404109606456637
Other,A60,0.23828760587951892,0.32678411568779064
Other,A61,0.19829942549569635,0.4664418942098959
Other,A62,0.17507838887117133,0.5284172911650201
Other,A63,0.37028466225002465,0.18032092415611828
Other,A64,0.2804317866695367,0.06485544748930246
Other,A66,0.34043962886957035,7.08972819148674e-4
Other,A67,0.2663892153536044,0.14263499347195413
Other,A68,0.27874645421052036,0.03492672344886814
Other,A69,0.24547589822854643,0.017469654952948128
Other,A70,0.35084539282071947,0.0614276528414842
Other,A71,0.2674447098879651,0.04323759079249022
Other,A72,0.212362758336055,0.5870883562523053
Other,A73,0.3078991458575717,0.023405336527531812
Other,A75,0.4214990650451377,0.06486794021932639
Other,A77,0.281697813854875,0.19067847891648732
Other,A78,0.5022717893237618,0.007443527483443278
Other,A79,0.2222641654636548,0.351068579632303
Other,B1,0.23838844827909755,0.15879058979012467
Other,B2,0.25719726089826456,0.3185640659268367
Other,B4,0.3378261750289585,0.1660421338537298
Other,B5,0.3884924578588065,0.1442824558039769
Other,B7,0.08529936749541656,0.7569585702331458
Other,B8,0.2146103786776008,0.3625550015152845
Other,B9,0.19285015752487855,0.026117633360898944
Other,B10,0.1410026876086513,0.0021081705731400674
Other,B11,0.2018655024429199,0.27043285413826135
Other,B12,0.16317419093197505,0.6003291954279735
Other,B13,0.34961227834851527,0.1667560183986081
Other,B14,0.39834829283815654,0.053898674703305754
Other,B15,0.328079347144999,0.001415337283006098
Other,B16,0.23874191333409867,0.22780701331072742
Other,B17,0.2339355091444113,0.18980517627080934
Other,B18,0.3185543076859586,0.03431682827315499
Other,B20,0.1321427017736745,0.6026654681339082
Other,B22,0.16006567503572422,0.4103282199359661
Other,B23,0.1918787636160565,0.44181575669493994
Other,B24,0.23753480551054784,0.08834152314375082
Other,B25,0.1523094578916424,0.5133933342991902
Other,B26,0.1619874763359359,0.5705518197107603
Other,B27,0.2843474695556244,0.360151154582613
Other,B28,0.2522565443003746,0.3062185435312653
Other,B29,0.22506557055872234,0.5136956705233332
Other,B30,0.20401849684789508,0.0013675926472713025
Other,B31,0.19454376433396436,0.33906706782879714
Other,B32,0.25506230419241693,0.0012063350488209224
Other,B33,0.20157839097111407,0.4116649210559803
Other,B34,0.3054257971444775,0.05668824866111701
Other,B36,0.19722197317202472,8.390544338507416e-4
Other,B37,0.19179914915949237,0.008526422222749219
Other,B38,0.06055811252568544,0.7931257032783602
Other,B39,0.14273512406527344,9.470121255387038e-4
Other,B40,0.22580188101746068,0.49279830579120626
Other,B41,0.21209121826910937,0.37134877157342217
Other,B42,0.21681218176637462,0.33271968185928963
Other,B43,0.2787753560632782,0.2690692712725694
Other,B44,0.1929265940989906,0.41710402701156324
Other,B45,0.4048379426954668,0.05937718971745111
Other,B46,0.44227424394272263,0.016538983923334867
Other,B47,0.3256926120747119,0.11323410210440993
Other,B48,0.17697293920169654,0.4836337751278087
Other,B49,0.3663151313987001,0.016553447044073646
Other,B50,0.4392252828760679,0.024207676709923867
Other,B52,0.2528730036978172,0.34102198258010374
Other,B55,0.11580570591180361,0.6703928008409971
Other,B56,0.18273756110236672,0.32355024849460384
Other,B57,0.20062583156753566,0.32116255477937866
Other,B58,0.19800986893344807,0.33637404964446466
Other,B59,0.31904217342141894,0.07618423626481913
Other,B61,0.24097998889335703,0.2310413052220371
Other,B62,0.19436288437615823,0.4344219311099873
Other,B63,0.2587587076927511,0.34692159108049647
Other,B65,0.174746392456668,0.41222149773725614
Other,B66,0.3024777662971624,0.4374537437429184
Other,B67,0.25980535859525855,0.6000333072198077
Other,B68,0.2878148809681501,0.4014457060055919
Other,B69,0.1117790582630559,0.6070150354985974
Other,B70,0.2838939280691257,0.372816453575293
Other,B71,0.39917332823719354,0.014592179076163269
Other,B72,0.29384047610949593,0.40760645798961975
Other,B73,0.43304653175342833,0.09657502329916123
Other,B74,0.29965693584219966,0.07254941397167182
Other,B75,0.1865733855618843,0.5356290572821633
Other,B76,0.35375492044540413,0.1129742626253766
Other,B77,0.15877727961740074,0.5736300224315118
Other,B78,0.10114704230004157,0.7558321623052321
Other,B79,0.40836124672680074,0.07638513700976873
Other,C1,0.33298255415089917,0.08963609017038178
Other,C2,0.3694418678742565,0.02803696183253622
Other,C3,0.3458903883366685,0.05646986573028636
Other,C4,0.4887561661299664,0.01255682183976688
Other,C5,0.10138356528239145,0.6866634594128418
Other,C6,0.10989001918584229,0.7093944790957842
Other,C8,0.2449116579248617,0.16830594029019544
Other,C9,0.3831853825938002,0.018321401021382737
Other,C10,0.16192525063249685,0.6779294408245177
Other,C11,0.17094704739075284,0.514697688585565
Other,C12,0.2234619070531506,0.3209970321144655
Other,C13,0.29433101696953967,0.290399219937027
Other,C14,0.11435579244741978,0.0016035444103665837
Other,C15,0.26820281512971145,0.3697826408457875
Other,C16,0.28194170782977734,0.33446244440076434
Other,C17,0.17641232095486203,0.48970904422079486
Other,C18,0.30443382312642486,0.08179640062200969
Other,C19,0.2556627836183616,0.24732782687879795
Other,C20,0.2686738023207097,0.4304016618108603
Other,C21,0.43385979178802336,0.07925236760918722
Other,C22,0.27665303630061777,0.2762446785557206
Other,C23,0.29861129589101243,0.2181631621310592
Other,C24,0.10512262656599003,0.6635362101711342
Other,C25,0.2136726281636835,0.07573368312951453
Other,C26,0.2987191942215839,0.35262784209768816
Other,C27,0.4672086697485289,0.11043748418741789
Other,C28,0.24412743421647254,0.5398455138112771
Other,C29,0.40803878495500134,0.09138490178619467
Other,C30,0.11857766828561578,0.6500877227837771
Other,C31,0.3515876841943968,0.15127898319264169
Other,C32,0.3011710633896558,0.37996736828495936
Other,C33,0.2682956701728888,0.2807563066966047
